contig_id	mean_contig	cluster_id	nucl_freq.gc	length	color
NODE_11154_length_1608_cov_3.334192	7.5	32	53.1716417910448	1608	1other
NODE_11155_length_1608_cov_2.962653	5.672	32	52.2388059701493	1608	1other
NODE_11156_length_1608_cov_2.847392	5.396	32	52.4253731343284	1608	1other
NODE_11157_length_1608_cov_2.735351	5.467	32	53.4825870646766	1608	1other
NODE_11158_length_1608_cov_2.603992	4.437	32	51.4303482587065	1608	1other
NODE_11159_length_1608_cov_2.383129	4.391	32	53.2960199004975	1608	1other
NODE_1116_length_39071_cov_207.386303	285.393666666667	31	35.9729722812316	39071	ascomycete
NODE_11160_length_1608_cov_2.223439	4.299	32	48.5696517412935	1608	1other
NODE_11161_length_1608_cov_2.171281	3.859	32	50.8084577114428	1608	1other
NODE_11162_length_1608_cov_1.997424	3.435	32	49.0671641791045	1608	1other
NODE_11163_length_1607_cov_72.931057	116.691	30	70.3795892968264	1607	1other
NODE_11164_length_1607_cov_3.850515	8.208	32	49.2221530802738	1607	1other
NODE_11165_length_1607_cov_3.536082	7.831	20	68.4505289359054	1607	1other
NODE_11166_length_1607_cov_3.385954	7.498	32	52.6446795270691	1607	1other
NODE_11167_length_1607_cov_3.352448	6.222	32	52.6612398246713	1607	1other
NODE_11168_length_1607_cov_3.266753	5.576	32	53.1425015556938	1607	1other
NODE_11169_length_1607_cov_3.251289	6.754	32	52.1468574984443	1607	1other
NODE_1117_length_39029_cov_240.279905	429.185333333333	25	41.4127956135182	39029	ascomycete
NODE_11170_length_1607_cov_3.133376	4.889	32	55.196017423771	1607	1other
NODE_11171_length_1607_cov_2.974227	6.004	32	49.5955196017424	1607	1other
NODE_11172_length_1607_cov_2.850515	4.984	32	54.4492843808339	1607	1other
NODE_11173_length_1607_cov_2.720361	6.367	32	52.8313627878034	1607	1other
NODE_11174_length_1607_cov_2.567010	4.129	34	54.1381456129434	1607	1other
NODE_11175_length_1607_cov_2.024485	3.617	32	50.5289359054138	1607	1other
NODE_11176_length_1607_cov_1.760954	4.04	32	53.889234598631	1607	1other
NODE_11177_length_1606_cov_3.974210	8.502	32	52.2415940224159	1606	1other
NODE_11178_length_1606_cov_3.605416	6.851	32	54.1095890410959	1606	1other
NODE_11179_length_1606_cov_3.025145	6.623	32	51.307596513076	1606	1other
NODE_1118_length_39007_cov_45.037893	72.4903333333333	39	51.0164842207809	39007	1other
NODE_11180_length_1606_cov_2.889749	4.862	32	49.4360902255639	1606	1other
NODE_11181_length_1606_cov_2.800129	5.148	32	52.4906600249066	1606	1other
NODE_11182_length_1606_cov_2.785945	4.863	32	50.747198007472	1606	1other
NODE_11183_length_1606_cov_2.415216	5.22	32	51.4321295143213	1606	1other
NODE_11184_length_1606_cov_2.150870	4.335	32	48.9414694894147	1606	1other
NODE_11185_length_1606_cov_2.134752	4.141	32	53.1755915317559	1606	1other
NODE_11186_length_1606_cov_2.015474	3.954	32	52.4906600249066	1606	1other
NODE_11187_length_1605_cov_78.067742	85.727	38	53.3333333333333	1605	1other
NODE_11188_length_1605_cov_9.105161	14.531	20	66.5420560747664	1605	1other
NODE_11189_length_1605_cov_3.797419	8.191	32	54.8286604361371	1605	1other
NODE_1119_length_38992_cov_120.843696	198.015333333333	31	26.1515182601559	38992	ascomycete
NODE_11190_length_1605_cov_3.712258	6.348	32	48.0996884735202	1605	1other
NODE_11191_length_1605_cov_3.487097	6.64	32	52.2741433021807	1605	1other
NODE_11192_length_1605_cov_3.200645	6.017	32	52.6479750778816	1605	1other
NODE_11193_length_1605_cov_3.034839	5.89	32	51.588785046729	1605	1other
NODE_11194_length_1605_cov_2.959355	5.442	32	53.3333333333333	1605	1other
NODE_11195_length_1605_cov_2.870323	5.216	32	53.0841121495327	1605	1other
NODE_11196_length_1605_cov_2.490323	6.384	32	55.202492211838	1605	1other
NODE_11197_length_1605_cov_2.248387	4.199	32	52.6479750778816	1605	1other
NODE_11198_length_1605_cov_2.176129	4.298	32	53.582554517134	1605	1other
NODE_11199_length_1605_cov_2.162581	4.665	32	51.0280373831776	1605	1other
NODE_112_length_156064_cov_46.930542	75.4076	39	50.9919007586631	156064	1other
NODE_1120_length_38982_cov_204.430832	276.441333333333	18	31.8711200041045	38982	ascomycete
NODE_11200_length_1605_cov_1.800645	3.083	45	58.9408099688474	1605	1other
NODE_11201_length_1605_cov_1.486452	3.15	32	47.0404984423676	1605	1other
NODE_11202_length_1604_cov_14.915429	15.659	6	37.5311720698254	1604	1other
NODE_11203_length_1604_cov_4.757908	9.211	32	51.1845386533666	1604	1other
NODE_11204_length_1604_cov_4.255649	9.854	34	58.9152119700748	1604	1other
NODE_11205_length_1604_cov_3.534538	6.785	32	48.6907730673317	1604	1other
NODE_11206_length_1604_cov_3.387992	6.527	32	52.930174563591	1604	1other
NODE_11207_length_1604_cov_3.278890	5.981	32	50.0623441396509	1604	1other
NODE_11208_length_1604_cov_3.277598	6.206	32	50.9351620947631	1604	1other
NODE_11209_length_1604_cov_3.179471	6.228	32	52.8858218318695	1604	1other
NODE_1121_length_38979_cov_54.888860	79.2833333333333	39	48.0438184663537	38979	1other
NODE_11210_length_1604_cov_2.891543	5.129	32	50.8728179551122	1604	1other
NODE_11211_length_1604_cov_2.815365	6.138	32	52.2443890274314	1604	1other
NODE_11212_length_1604_cov_2.690768	4.528	32	54.4887780548628	1604	1other
NODE_11213_length_1603_cov_7.768734	12.604	20	59.3262632563943	1603	1other
NODE_11214_length_1603_cov_4.058786	6.277	32	52.5888958203369	1603	1other
NODE_11215_length_1603_cov_4.021964	7.18	32	51.4660012476606	1603	1other
NODE_11216_length_1603_cov_3.895349	8.413	32	54.3356207111666	1603	1other
NODE_11217_length_1603_cov_3.790052	7.595	32	52.3393636930755	1603	1other
NODE_11218_length_1603_cov_3.775194	6.378	32	49.8420720151611	1603	1other
NODE_11219_length_1603_cov_3.672481	6.195	32	51.9650655021834	1603	1other
NODE_1122_length_38969_cov_177.495323	234.483	31	29.4387846749981	38969	ascomycete
NODE_11220_length_1603_cov_3.425711	6.843	32	52.5888958203369	1603	1other
NODE_11221_length_1603_cov_3.261628	5.435	42	51.2788521522146	1603	1other
NODE_11222_length_1603_cov_3.240310	5.863	32	50.2183406113537	1603	1other
NODE_11223_length_1603_cov_3.192506	6.207	32	52.7136618839676	1603	1other
NODE_11224_length_1603_cov_3.012920	5.571	32	53.337492202121	1603	1other
NODE_11225_length_1603_cov_2.762274	5.805	32	52.1522145976294	1603	1other
NODE_11226_length_1603_cov_2.583979	4.39	32	50.2183406113537	1603	1other
NODE_11227_length_1603_cov_2.169251	4.675	32	51.715533374922	1603	1other
NODE_11228_length_1602_cov_555.064641	206.411	2	26.9038701622971	1602	1other
NODE_11229_length_1602_cov_5.195217	8.037	42	53.4332084893883	1602	1other
NODE_1123_length_38931_cov_175.005736	215.237333333333	31	27.4819552541676	38931	ascomycete
NODE_11230_length_1602_cov_4.391080	8.068	32	53.3707865168539	1602	1other
NODE_11231_length_1602_cov_3.684551	7.421	32	54.9313358302122	1602	1other
NODE_11232_length_1602_cov_2.962508	6.315	32	52.3096129837703	1602	1other
NODE_11233_length_1602_cov_2.827408	4.6	32	51.123595505618	1602	1other
NODE_11234_length_1602_cov_2.712993	5.609	32	52.3096129837703	1602	1other
NODE_11235_length_1602_cov_2.688429	4.926	32	50.3121098626717	1602	1other
NODE_11236_length_1602_cov_2.521655	5.405	32	54.2446941323346	1602	1other
NODE_11237_length_1602_cov_2.407240	4.507	32	53.5580524344569	1602	1other
NODE_11238_length_1602_cov_2.275372	4.773	32	52.1847690387016	1602	1other
NODE_11239_length_1601_cov_7.397154	12.25	20	65.8338538413492	1601	1other
NODE_1124_length_38878_cov_47.203513	72.6286666666667	39	51.4738412469777	38878	1other
NODE_11240_length_1601_cov_3.772962	7.604	32	52.3422860712055	1601	1other
NODE_11241_length_1601_cov_3.339586	6.79	32	54.5908806995628	1601	1other
NODE_11242_length_1601_cov_3.065330	5.247	32	50.9056839475328	1601	1other
NODE_11243_length_1601_cov_2.998706	5.696	32	51.7176764522174	1601	1other
NODE_11244_length_1601_cov_2.935317	5.36	32	54.3410368519675	1601	1other
NODE_11245_length_1601_cov_2.851229	6.144	32	54.2161149281699	1601	1other
NODE_11246_length_1601_cov_2.772962	5.648	32	50.843222985634	1601	1other
NODE_11247_length_1601_cov_2.694049	4.798	32	50.7807620237352	1601	1other
NODE_11248_length_1601_cov_2.548512	4.877	32	53.2792004996877	1601	1other
NODE_11249_length_1601_cov_2.313713	4.182	32	50.534255185418	1601	1other
NODE_1125_length_38762_cov_39.008500	63.3216666666667	16	59.6813408514821	38762	1other
NODE_11250_length_1601_cov_2.294308	3.701	32	52.2798251093067	1601	1other
NODE_11251_length_1601_cov_2.103493	4.979	32	56.7770143660212	1601	1other
NODE_11252_length_1600_cov_45.927508	74.384	30	70.8125	1600	1other
NODE_11253_length_1600_cov_4.029773	7.342	36	51.75	1600	1other
NODE_11254_length_1600_cov_3.689320	5.989	32	50.375	1600	1other
NODE_11255_length_1600_cov_3.641424	7.151	32	53.6875	1600	1other
NODE_11256_length_1600_cov_3.445955	5.821	42	59.5	1600	1other
NODE_11257_length_1600_cov_3.432362	7.518	32	53.25	1600	1other
NODE_11258_length_1600_cov_3.420712	5.989	32	51.5625	1600	1other
NODE_11259_length_1600_cov_3.148220	5.231	32	51.0625	1600	1other
NODE_1126_length_38751_cov_44.549488	72.7036666666667	39	50.0141931821114	38751	1other
NODE_11260_length_1600_cov_3.020065	5.352	32	52.1875	1600	1other
NODE_11261_length_1600_cov_2.956634	5.219	32	53	1600	1other
NODE_11262_length_1600_cov_2.882201	4.802	32	49.8125	1600	1other
NODE_11263_length_1600_cov_2.845307	5.675	32	52.8125	1600	1other
NODE_11264_length_1600_cov_2.420712	4.169	32	51.25	1600	1other
NODE_11265_length_1600_cov_2.357929	4.356	32	50.0625	1600	1other
NODE_11266_length_1600_cov_2.253074	3.904	32	53.9375	1600	1other
NODE_11267_length_1600_cov_2.051780	4.041	32	50.5625	1600	1other
NODE_11268_length_1600_cov_2.001942	4.338	32	53	1600	1other
NODE_11269_length_1600_cov_1.877670	3.138	32	50	1600	1other
NODE_1127_length_38684_cov_314.218126	506.354	25	48.5730534587943	38684	ascomycete
NODE_11270_length_1599_cov_4.707902	8.197	44	55.8474046278924	1599	1other
NODE_11271_length_1599_cov_4.287565	8.405	32	58.7242026266416	1599	1other
NODE_11272_length_1599_cov_4.082254	7.275	32	55.0969355847405	1599	1other
NODE_11273_length_1599_cov_3.492228	6.271	32	52.3452157598499	1599	1other
NODE_11274_length_1599_cov_3.401554	6.5	32	54.4090056285178	1599	1other
NODE_11275_length_1599_cov_2.991580	5.976	32	51.9699812382739	1599	1other
NODE_11276_length_1599_cov_2.962435	5.192	32	51.7198248905566	1599	1other
NODE_11277_length_1599_cov_2.941710	5.323	32	52.5953721075672	1599	1other
NODE_11278_length_1599_cov_2.915155	5.67	32	49.2808005003127	1599	1other
NODE_11279_length_1599_cov_2.735104	5.585	32	53.1582238899312	1599	1other
NODE_1128_length_38659_cov_47.473397	71.48	39	50.6143459479035	38659	1other
NODE_11280_length_1599_cov_2.707254	5.211	32	52.6746381371932	1599	1other
NODE_11281_length_1599_cov_2.613990	4.91	32	54.7217010631645	1599	1other
NODE_11282_length_1599_cov_2.492876	5.634	32	51.9074421513446	1599	1other
NODE_11283_length_1599_cov_2.486399	5.977	32	50.5941213258286	1599	1other
NODE_11284_length_1599_cov_2.397021	4.972	32	52.9706066291432	1599	1other
NODE_11285_length_1598_cov_21.739469	32.11	6	39.7371714643304	1598	1other
NODE_11286_length_1598_cov_5.315619	8.447	20	68.4605757196496	1598	1other
NODE_11287_length_1598_cov_4.967596	9.516	32	50.8760951188986	1598	1other
NODE_11288_length_1598_cov_3.372651	6.121	32	50.7509386733417	1598	1other
NODE_11289_length_1598_cov_3.351912	5.446	32	55.7571964956195	1598	1other
NODE_1129_length_38611_cov_268.898459	392.236666666667	25	37.0308979306415	38611	ascomycete
NODE_11290_length_1598_cov_3.333117	5.696	32	50.8760951188986	1598	1other
NODE_11291_length_1598_cov_3.313027	5.369	32	53.3792240300375	1598	1other
NODE_11292_length_1598_cov_3.287103	7.173	32	53.0037546933667	1598	1other
NODE_11293_length_1598_cov_3.191834	5.35	32	49.3116395494368	1598	1other
NODE_11294_length_1598_cov_3.082955	5.528	32	51.4392991239049	1598	1other
NODE_11295_length_1598_cov_3.080363	6.971	32	51.6270337922403	1598	1other
NODE_11296_length_1598_cov_2.852236	5.232	32	48.1226533166458	1598	1other
NODE_11297_length_1598_cov_2.812703	5.108	32	50.9386733416771	1598	1other
NODE_11298_length_1598_cov_2.806222	6.19	32	50.3128911138924	1598	1other
NODE_11299_length_1598_cov_2.784835	5.857	32	54.1927409261577	1598	1other
NODE_113_length_155965_cov_263.798063	409.838266666667	25	40.5417882217164	155965	ascomycete
NODE_1130_length_38609_cov_43.918608	70.609	39	50.8974591416509	38609	1other
NODE_11300_length_1598_cov_2.596889	4.922	32	51.063829787234	1598	1other
NODE_11301_length_1598_cov_2.541802	5.257	32	49.4367959949937	1598	1other
NODE_11302_length_1598_cov_2.023331	3.191	20	65.3942428035044	1598	1other
NODE_11303_length_1597_cov_124.198444	196.25	30	69.7557921102066	1597	1other
NODE_11304_length_1597_cov_6.901427	14.026	32	53.6631183469004	1597	1other
NODE_11305_length_1597_cov_6.176394	11.2	20	66.1865998747652	1597	1other
NODE_11306_length_1597_cov_3.249676	6.306	32	49.9686912961803	1597	1other
NODE_11307_length_1597_cov_3.237354	5.576	32	53.6631183469004	1597	1other
NODE_11308_length_1597_cov_3.049287	6.057	32	51.9724483406387	1597	1other
NODE_11309_length_1597_cov_2.961738	5.714	32	50.4696305572949	1597	1other
NODE_1131_length_38607_cov_46.054135	74.532	39	52.5034320201	38607	1other
NODE_11310_length_1597_cov_2.861868	4.79	32	52.9117094552286	1597	1other
NODE_11311_length_1597_cov_2.852140	6.155	32	49.906073888541	1597	1other
NODE_11312_length_1597_cov_2.787289	4.933	32	52.3481527864746	1597	1other
NODE_11313_length_1597_cov_2.782750	5.453	32	50.2191609267376	1597	1other
NODE_11314_length_1597_cov_2.771725	6.759	32	50.281778334377	1597	1other
NODE_11315_length_1597_cov_2.736057	4.909	32	51.7219787100814	1597	1other
NODE_11316_length_1597_cov_2.557069	4.379	32	48.7163431433939	1597	1other
NODE_11317_length_1597_cov_2.412451	4.388	32	52.9117094552286	1597	1other
NODE_11318_length_1597_cov_2.341115	4.822	32	53.3500313087038	1597	1other
NODE_11319_length_1597_cov_2.204929	5.37	32	53.6631183469004	1597	1other
NODE_1132_length_38579_cov_123.436741	140.308333333333	31	21.6775966199228	38579	ascomycete
NODE_11320_length_1596_cov_7.134328	11.498	20	66.6666666666667	1596	1other
NODE_11321_length_1596_cov_4.508761	7.859	20	67.9824561403509	1596	1other
NODE_11322_length_1596_cov_3.868267	6.342	42	54.3233082706767	1596	1other
NODE_11323_length_1596_cov_3.504218	5.972	32	52.3182957393484	1596	1other
NODE_11324_length_1596_cov_3.454899	5.893	32	53.9473684210526	1596	1other
NODE_11325_length_1596_cov_3.421155	5.872	32	48.7468671679198	1596	1other
NODE_11326_length_1596_cov_3.238157	6.917	32	54.0726817042607	1596	1other
NODE_11327_length_1596_cov_2.957820	5.315	42	53.9473684210526	1596	1other
NODE_11328_length_1596_cov_2.953926	5.207	32	53.0075187969925	1596	1other
NODE_11329_length_1596_cov_2.641791	5.303	32	51.9546027742749	1596	1other
NODE_1133_length_38518_cov_264.862179	371.304	25	34.1788254841892	38518	ascomycete
NODE_11330_length_1596_cov_2.541207	5.89	32	53.0075187969925	1596	1other
NODE_11331_length_1596_cov_2.449059	4.299	32	49.5614035087719	1596	1other
NODE_11332_length_1596_cov_2.328358	3.882	32	55.2005012531328	1596	1other
NODE_11333_length_1595_cov_7.413636	12.445	20	66.2068965517241	1595	1other
NODE_11334_length_1595_cov_5.228571	9.517	42	54.6708463949843	1595	1other
NODE_11335_length_1595_cov_3.975325	7.734	32	53.6050156739812	1595	1other
NODE_11336_length_1595_cov_3.803896	8.691	32	54.4200626959248	1595	1other
NODE_11337_length_1595_cov_3.418182	7.78	32	51.6614420062696	1595	1other
NODE_11338_length_1595_cov_3.055195	6.058	32	53.166144200627	1595	1other
NODE_11339_length_1595_cov_2.934416	6.35	32	48.3385579937304	1595	1other
NODE_1134_length_38504_cov_316.076049	473.350333333333	25	46.4341367130688	38504	ascomycete
NODE_11340_length_1595_cov_2.890909	6.038	32	49.9059561128527	1595	1other
NODE_11341_length_1595_cov_2.794805	5.414	32	51.41065830721	1595	1other
NODE_11342_length_1595_cov_2.201299	5.251	32	52.9153605015674	1595	1other
NODE_11343_length_1595_cov_2.157792	4.338	32	53.7931034482759	1595	1other
NODE_11344_length_1594_cov_396.255361	575.126	9	12.67252195734	1594	1other
NODE_11345_length_1594_cov_28.708252	46.215	42	52.5721455457967	1594	1other
NODE_11346_length_1594_cov_19.936972	30.873	20	61.4178168130489	1594	1other
NODE_11347_length_1594_cov_4.446394	8.513	32	52.5721455457967	1594	1other
NODE_11348_length_1594_cov_3.936322	8.266	32	51.3174404015056	1594	1other
NODE_11349_length_1594_cov_3.690708	6.676	32	52.8858218318695	1594	1other
NODE_1135_length_38470_cov_42.859352	68.9533333333333	39	50.211157455683	38470	1other
NODE_11350_length_1594_cov_3.587394	6.968	32	51.8820577164366	1594	1other
NODE_11351_length_1594_cov_3.098116	5.53	32	51.693851944793	1594	1other
NODE_11352_length_1594_cov_2.994152	5.553	32	50.4391468005019	1594	1other
NODE_11353_length_1594_cov_2.643275	4.18	32	51.0037641154329	1594	1other
NODE_11354_length_1594_cov_2.629630	4.629	32	53.4504391468005	1594	1other
NODE_11355_length_1594_cov_2.183236	4.004	32	47.741530740276	1594	1other
NODE_11356_length_1594_cov_2.083821	3.455	32	49.8117942283563	1594	1other
NODE_11357_length_1594_cov_1.868746	3.457	32	49.435382685069	1594	1other
NODE_11358_length_1593_cov_119.190507	170.817	9	24.9843063402385	1593	1other
NODE_11359_length_1593_cov_64.453186	104.277	30	70.0564971751412	1593	1other
NODE_1136_length_38399_cov_264.414328	425.038	25	38.6390270579963	38399	ascomycete
NODE_11360_length_1593_cov_4.154096	8.632	32	55.6183301946014	1593	1other
NODE_11361_length_1593_cov_3.918726	7.282	32	50.6591337099812	1593	1other
NODE_11362_length_1593_cov_3.347854	5.556	32	52.8562460765851	1593	1other
NODE_11363_length_1593_cov_3.040312	6.412	32	52.4795982423101	1593	1other
NODE_11364_length_1593_cov_3.040312	5.23	32	52.2912743251726	1593	1other
NODE_11365_length_1593_cov_2.868661	5.368	32	50.345260514752	1593	1other
NODE_11366_length_1593_cov_2.845254	4.868	32	52.6051475204018	1593	1other
NODE_11367_length_1593_cov_2.763979	5.237	32	55.8066541117389	1593	1other
NODE_11368_length_1593_cov_2.747074	4.718	32	52.4795982423101	1593	1other
NODE_11369_length_1593_cov_2.282835	4.549	32	49.5291902071563	1593	1other
NODE_1137_length_38359_cov_319.273601	516.454333333333	25	48.7030423108006	38359	ascomycete
NODE_11370_length_1593_cov_1.994798	4.185	32	52.8562460765851	1593	1other
NODE_11371_length_1592_cov_48.190631	78.867	30	71.9849246231156	1592	1other
NODE_11372_length_1592_cov_9.013663	14.392	20	67.6507537688442	1592	1other
NODE_11373_length_1592_cov_4.664281	7.662	32	50.4396984924623	1592	1other
NODE_11374_length_1592_cov_3.579701	6.742	32	47.8643216080402	1592	1other
NODE_11375_length_1592_cov_3.528302	7.402	32	49.3090452261307	1592	1other
NODE_11376_length_1592_cov_3.346779	6.48	32	49.6859296482412	1592	1other
NODE_11377_length_1592_cov_3.297332	5.814	32	51.0678391959799	1592	1other
NODE_11378_length_1592_cov_3.279115	6.65	32	53.0778894472362	1592	1other
NODE_11379_length_1592_cov_3.214704	6.949	32	52.1984924623116	1592	1other
NODE_1138_length_38306_cov_45.406944	73.524	39	50.336761864982	38306	1other
NODE_11380_length_1592_cov_3.164606	5.13	32	51.4447236180904	1592	1other
NODE_11381_length_1592_cov_3.152895	4.948	32	50.0628140703518	1592	1other
NODE_11382_length_1592_cov_3.117111	6.255	32	49.8743718592965	1592	1other
NODE_11383_length_1592_cov_2.884841	5.452	32	53.0150753768844	1592	1other
NODE_11384_length_1592_cov_2.866623	4.445	32	51.3819095477387	1592	1other
NODE_11385_length_1592_cov_2.544567	5.46	32	52.8266331658291	1592	1other
NODE_11386_length_1592_cov_2.381913	4.71	32	49.4346733668342	1592	1other
NODE_11387_length_1592_cov_2.353286	4.18	32	52.7638190954774	1592	1other
NODE_11388_length_1591_cov_57.353516	92.94	30	69.5160276555625	1591	1other
NODE_11389_length_1591_cov_9.001953	13.987	20	67.316153362665	1591	1other
NODE_1139_length_38276_cov_318.851364	497.735	25	47.8576653777824	38276	ascomycete
NODE_11390_length_1591_cov_6.983724	11.074	20	63.0421118793212	1591	1other
NODE_11391_length_1591_cov_4.245443	8.327	32	52.8779253636939	1591	1other
NODE_11392_length_1591_cov_3.393880	6.559	32	57.0081709616593	1591	1other
NODE_11393_length_1591_cov_3.182292	5.724	32	54.1169076052797	1591	1other
NODE_11394_length_1591_cov_3.132161	5.554	32	52.294154619736	1591	1other
NODE_11395_length_1591_cov_3.033854	5.471	32	51.2256442489001	1591	1other
NODE_11396_length_1591_cov_2.942708	5.81	32	54.1797611565053	1591	1other
NODE_11397_length_1591_cov_2.786458	4.986	32	51.2966476913346	1591	1other
NODE_11398_length_1591_cov_2.743490	6.083	32	52.4984187223276	1591	1other
NODE_11399_length_1591_cov_2.727214	4.6	32	52.5455688246386	1591	1other
NODE_114_length_155759_cov_215.093922	324.212733333333	18	34.7679715256764	155759	ascomycete
NODE_1140_length_38245_cov_47.683006	77.051	16	61.431380259536	38245	1other
NODE_11400_length_1591_cov_2.442708	4.456	32	54.6197360150849	1591	1other
NODE_11401_length_1591_cov_2.308594	4.959	32	52.7341294783155	1591	1other
NODE_11402_length_1590_cov_7.904235	12.801	20	66.6037735849057	1590	1other
NODE_11403_length_1590_cov_4.667101	10.27	32	54.0880503144654	1590	1other
NODE_11404_length_1590_cov_3.965472	6.641	32	49.0566037735849	1590	1other
NODE_11405_length_1590_cov_3.963518	7.59	32	53.1446540880503	1590	1other
NODE_11406_length_1590_cov_3.619544	5.711	20	63.5443037974684	1590	1other
NODE_11407_length_1590_cov_3.605212	6.621	32	57.7987421383648	1590	1other
NODE_11408_length_1590_cov_3.424756	6.447	32	51.0062893081761	1590	1other
NODE_11409_length_1590_cov_3.209121	5.445	32	51.6352201257862	1590	1other
NODE_1141_length_38232_cov_140.915132	177.409	31	26.3104205900816	38232	ascomycete
NODE_11410_length_1590_cov_3.105537	5.927	32	53.5220125786164	1590	1other
NODE_11411_length_1590_cov_2.831270	6.294	32	52.5786163522013	1590	1other
NODE_11412_length_1590_cov_2.635179	4.724	32	50.5031446540881	1590	1other
NODE_11413_length_1589_cov_7.606910	12.188	20	64.1913152926369	1589	1other
NODE_11414_length_1589_cov_4.897001	8.113	20	62.8697293895532	1589	1other
NODE_11415_length_1589_cov_4.083442	8.025	32	53.178099433606	1589	1other
NODE_11416_length_1589_cov_3.368970	6.179	32	50.0314663310258	1589	1other
NODE_11417_length_1589_cov_3.155150	6.274	32	49.3392070484581	1589	1other
NODE_11418_length_1589_cov_3.058018	5.385	32	52.248258391387	1589	1other
NODE_11419_length_1589_cov_3.017601	4.906	32	51.4789175582127	1589	1other
NODE_1142_length_38206_cov_6.953134	12.4876666666667	44	57.5740915279087	38206	1other
NODE_11420_length_1589_cov_2.876793	5.211	32	52.8005034612964	1589	1other
NODE_11421_length_1589_cov_2.618644	4.303	32	51.5418502202643	1589	1other
NODE_11422_length_1589_cov_2.576923	4.463	32	51.5418502202643	1589	1other
NODE_11423_length_1589_cov_2.475880	4.519	32	50.3461296412838	1589	1other
NODE_11424_length_1589_cov_2.458931	4.502	32	49.0874764002517	1589	1other
NODE_11425_length_1589_cov_2.131030	5.145	32	52.3599748269352	1589	1other
NODE_11426_length_1589_cov_1.994133	3.892	32	51.9823788546256	1589	1other
NODE_11427_length_1588_cov_96.885845	152.193	38	56.5491183879093	1588	1other
NODE_11428_length_1588_cov_6.266145	10.126	20	68.8916876574307	1588	1other
NODE_11429_length_1588_cov_4.520548	7.516	20	67.8211586901763	1588	1other
NODE_1143_length_38200_cov_226.137528	294.027	18	32.5392670157068	38200	ascomycete
NODE_11430_length_1588_cov_3.679713	8.151	32	53.7783375314861	1588	1other
NODE_11431_length_1588_cov_3.634051	6.105	32	49.0494296577947	1588	1other
NODE_11432_length_1588_cov_3.536856	7.132	32	52.8337531486146	1588	1other
NODE_11433_length_1588_cov_3.529028	6.109	32	55.1637279596977	1588	1other
NODE_11434_length_1588_cov_3.510111	6.016	32	52.5818639798489	1588	1other
NODE_11435_length_1588_cov_3.462492	5.804	32	50.5037783375315	1588	1other
NODE_11436_length_1588_cov_3.196347	5.428	32	49.2443324937028	1588	1other
NODE_11437_length_1588_cov_3.151337	5.664	32	52.3299748110831	1588	1other
NODE_11438_length_1588_cov_3.075016	5.702	32	50.2518891687657	1588	1other
NODE_11439_length_1588_cov_2.823875	4.906	32	50.4408060453401	1588	1other
NODE_1144_length_38194_cov_47.917591	74.7136666666667	39	52.6574854689218	38194	1other
NODE_11440_length_1588_cov_2.799087	5.768	32	53.6121673003802	1588	1other
NODE_11441_length_1588_cov_2.682975	5.145	32	47.8589420654912	1588	1other
NODE_11442_length_1588_cov_2.593607	4.612	32	50.6926952141058	1588	1other
NODE_11443_length_1588_cov_2.514025	5.203	32	51.3307984790875	1588	1other
NODE_11444_length_1587_cov_4.176240	7.481	32	53.6231884057971	1587	1other
NODE_11445_length_1587_cov_4.172324	6.656	34	48.0781348456207	1587	1other
NODE_11446_length_1587_cov_3.317885	5.853	32	58.0970384373031	1587	1other
NODE_11447_length_1587_cov_3.278068	5.735	32	47.5110270951481	1587	1other
NODE_11448_length_1587_cov_3.263708	7.106	32	52.6780088216761	1587	1other
NODE_11449_length_1587_cov_3.229112	6.191	32	51.8588531821046	1587	1other
NODE_1145_length_38187_cov_312.606026	505.334	25	48.3881949354492	38187	ascomycete
NODE_11450_length_1587_cov_3.172324	6.352	32	51.2287334593573	1587	1other
NODE_11451_length_1587_cov_3.123368	6.408	32	49.7164461247637	1587	1other
NODE_11452_length_1587_cov_2.853786	5.781	32	53.2022828154724	1587	1other
NODE_11453_length_1587_cov_2.765666	6.241	32	50.9136735979836	1587	1other
NODE_11454_length_1587_cov_2.670366	5.689	32	53.182104599874	1587	1other
NODE_11455_length_1587_cov_2.633159	5.275	32	50.7246376811594	1587	1other
NODE_11456_length_1587_cov_2.250653	4.41	32	52.4259609325772	1587	1other
NODE_11457_length_1587_cov_2.228460	3.829	32	51.3547574039067	1587	1other
NODE_11458_length_1587_cov_1.769582	3.045	32	54.5053560176434	1587	1other
NODE_11459_length_1586_cov_7.940562	12.637	20	67.1500630517024	1586	1other
NODE_1146_length_38163_cov_48.227669	77.1023333333333	39	52.0871000707492	38163	1other
NODE_11460_length_1586_cov_3.796212	7.639	32	54.2875157629256	1586	1other
NODE_11461_length_1586_cov_3.657740	7.39	32	46.9104665825977	1586	1other
NODE_11462_length_1586_cov_3.646636	6.253	32	51.6393442622951	1586	1other
NODE_11463_length_1586_cov_3.551927	6.028	32	53.2156368221942	1586	1other
NODE_11464_length_1586_cov_3.530372	6.986	32	51.702395964691	1586	1other
NODE_11465_length_1586_cov_3.442195	6.608	32	51.9546027742749	1586	1other
NODE_11466_length_1586_cov_3.391901	6.317	32	52.0176544766709	1586	1other
NODE_11467_length_1586_cov_3.050294	5.683	32	49.6216897856242	1586	1other
